transaction_id,customer_id,product_id,store_id,timestamp,ts_str,ts_tz,quantity,amount,amount_str,discount_pct,discount_str,payment_method,status,device,channel,hi_value_flag
1317,288,29,9,2024-09-24 14:29:00,2024-09-24 14:29:00,2024-09-24T14:29:00-05:00,3,61.87,$61.87,5,5%,card,completed,android,mobile,0
1318,137,52,3,2025-02-24 08:01:07,2025-02-24 08:01:07,2025-02-24T08:01:07-05:00,3,699.22,$699.22,0,0%,transfer,pending,ios,mobile,1
1319,72,51,10,2024-02-23 14:36:36,23-Feb-2024 14:36:36,2024-02-23T14:36:36-05:00,5,120.85,$120.85,10,10%,card,completed,web,desktop,0
1320,80,60,1,2024-01-25 15:34:51,2024/01/25 15:34,2024-01-25T15:34:51-05:00,3,215.38,$215.38,5,5%,card,pending,web,desktop,0
1321,145,17,1,2024-11-13 13:49:55,13/11/2024 13:49,2024-11-13T13:49:55-05:00,4,584.58,$584.58,20,20%,card,completed,web,desktop,0
1322,138,29,8,2024-04-15 04:34:37,15-Apr-2024 04:34:37,2024-04-15T04:34:37-05:00,1,21.08,$21.08,0,0%,cash,completed,android,mobile,0
1323,148,56,3,2024-10-17 20:27:26,17-Oct-2024 20:27:26,2024-10-17T20:27:26-05:00,4,687.84,$687.84,0,0%,card,pending,ios,mobile,1
1324,230,72,10,2024-12-14 09:20:17,14-Dec-2024 09:20:17,2024-12-14T09:20:17-05:00,3,397.72,$397.72,0,0%,card,completed,web,desktop,0
1325,281,21,9,2024-10-18 18:32:25,2024-10-18 18:32:25,2024-10-18T18:32:25-05:00,1,15.39,$15.39,10,10%,transfer,refunded,web,desktop,0
1326,277,24,18,2025-06-14 07:00:58,2025-06-14T07:00:58,2025-06-14T07:00:58-05:00,2,118.5,$118.50,20,20%,cash,completed,web,desktop,0
1327,161,52,18,2024-04-13 07:06:34,2024/04/13 07:06,2024-04-13T07:06:34-05:00,3,784.55,$784.55,20,20%,card,completed,web,desktop,1
1328,167,8,11,2024-04-02 03:28:57,02/04/2024 03:28,2024-04-02T03:28:57-05:00,5,16.51,$16.51,0,0%,transfer,completed,web,desktop,0
1329,31,53,2,2025-02-21 07:13:26,21-Feb-2025 07:13:26,2025-02-21T07:13:26-05:00,1,100.7,$100.70,0,0%,transfer,completed,android,mobile,0
1330,245,61,3,2025-02-14 18:20:22,14/02/2025 18:20,2025-02-14T18:20:22-05:00,5,160.21,$160.21,0,0%,transfer,completed,android,mobile,0
1331,271,44,19,2025-07-19 08:15:32,19/07/2025 08:15,2025-07-19T08:15:32-05:00,4,1032.89,"$1,032.89",5,5%,cash,completed,web,desktop,1
1332,212,72,19,2024-01-03 16:44:48,2024-01-03 16:44:48,2024-01-03T16:44:48-05:00,3,391.87,$391.87,0,0%,transfer,completed,web,desktop,0
1333,43,50,3,2024-08-19 17:53:21,19-Aug-2024 17:53:21,2024-08-19T17:53:21-05:00,3,594.51,$594.51,0,0%,card,completed,ios,mobile,0
1334,221,51,17,2025-06-07 02:56:50,2025-06-07T02:56:50,2025-06-07T02:56:50-05:00,4,109.78,$109.78,0,0%,cash,completed,android,mobile,0
1335,240,57,3,2024-11-25 10:19:10,2024-11-25T10:19:10,2024-11-25T10:19:10-05:00,5,798.36,$798.36,15,15%,cash,completed,web,desktop,1
1336,105,19,2,2024-10-21 14:13:32,21/10/2024 14:13,2024-10-21T14:13:32-05:00,4,2271.98,"$2,271.98",10,10%,wallet,completed,web,desktop,1
1337,263,6,14,2024-07-11 05:57:31,11-Jul-2024 05:57:31,2024-07-11T05:57:31-05:00,5,571.12,$571.12,0,0%,card,completed,web,desktop,0
1338,95,52,3,2024-09-25 20:53:06,25/09/2024 20:53,2024-09-25T20:53:06-05:00,5,1261.52,"$1,261.52",15,15%,card,pending,web,desktop,1
1339,257,29,4,2024-08-02 02:29:00,02/08/2024 02:29,2024-08-02T02:29:00-05:00,3,65.47,$65.47,5,5%,card,completed,android,mobile,0
1340,52,1,7,2025-07-17 03:25:33,2025-07-17 03:25:33,2025-07-17T03:25:33-05:00,1,703.3,$703.30,15,15%,cash,completed,android,mobile,1
1341,246,69,15,2024-01-26 00:34:27,26-Jan-2024 00:34:27,2024-01-26T00:34:27-05:00,5,75.8,$75.80,0,0%,card,completed,web,desktop,0
1342,270,59,19,2025-04-22 14:59:57,2025-04-22 14:59:57,2025-04-22T14:59:57-05:00,2,168.69,$168.69,0,0%,card,completed,android,mobile,0
1343,129,13,11,2024-07-05 22:20:41,05/07/2024 22:20,2024-07-05T22:20:41-05:00,3,592.45,$592.45,5,5%,cash,completed,ios,mobile,0
1344,101,58,6,2024-02-22 06:23:36,2024-02-22 06:23:36,2024-02-22T06:23:36-05:00,3,661.87,$661.87,5,5%,card,completed,web,desktop,0
1345,189,37,3,2025-04-06 07:55:17,2025-04-06 07:55:17,2025-04-06T07:55:17-05:00,4,599.57,$599.57,25,25%,card,completed,web,desktop,0
1346,224,23,16,2024-12-12 18:15:52,2024-12-12T18:15:52,2024-12-12T18:15:52-05:00,1,137.89,$137.89,20,20%,wallet,completed,web,desktop,0
1347,52,70,4,2025-06-05 23:25:42,2025-06-05 23:25:42,2025-06-05T23:25:42-05:00,2,139.11,$139.11,0,0%,card,completed,web,desktop,0
1348,67,28,3,2024-07-09 02:10:30,2024-07-09 02:10:30,2024-07-09T02:10:30-05:00,2,300.92,$300.92,5,5%,card,completed,android,mobile,0
1349,196,15,19,2024-11-08 10:46:10,08-Nov-2024 10:46:10,2024-11-08T10:46:10-05:00,1,238.96,$238.96,0,0%,card,completed,web,desktop,0
1350,251,7,17,2024-07-01 00:24:02,2024-07-01T00:24:02,2024-07-01T00:24:02-05:00,3,75.17,$75.17,0,0%,cash,completed,web,desktop,0
1351,146,22,19,2024-06-17 18:11:29,2024-06-17 18:11:29,2024-06-17T18:11:29-05:00,3,263.2,$263.20,15,15%,card,completed,ios,mobile,0
1352,247,27,14,2024-04-18 20:18:59,2024-04-18T20:18:59,2024-04-18T20:18:59-05:00,3,119.71,$119.71,0,0%,card,refunded,web,desktop,0
1353,212,17,15,2024-08-12 16:15:41,12/08/2024 16:15,2024-08-12T16:15:41-05:00,2,256.29,$256.29,15,15%,transfer,completed,web,desktop,0
1354,273,58,10,2025-07-22 04:28:27,2025-07-22T04:28:27,2025-07-22T04:28:27-05:00,1,213.07,$213.07,25,25%,transfer,completed,ios,mobile,0
1355,230,50,1,2024-09-04 16:47:44,2024-09-04T16:47:44,2024-09-04T16:47:44-05:00,4,782.81,$782.81,0,0%,card,completed,android,mobile,1
1356,202,9,12,2025-04-09 09:59:35,2025/04/09 09:59,2025-04-09T09:59:35-05:00,5,206.2,$206.20,15,15%,cash,completed,web,desktop,0
1357,76,9,10,2024-07-03 00:12:40,2024/07/03 00:12,2024-07-03T00:12:40-05:00,2,80.42,$80.42,0,0%,transfer,completed,ios,mobile,0
1358,134,15,15,2024-04-21 06:34:04,2024-04-21T06:34:04,2024-04-21T06:34:04-05:00,5,1032.06,"$1,032.06",5,5%,wallet,completed,web,desktop,1
1359,147,47,20,2024-06-20 16:32:07,20-Jun-2024 16:32:07,2024-06-20T16:32:07-05:00,1,32.59,$32.59,15,15%,card,completed,ios,mobile,0
1360,56,59,5,2024-08-21 09:44:37,2024/08/21 09:44,2024-08-21T09:44:37-05:00,4,324.24,$324.24,0,0%,card,completed,web,desktop,0
1361,102,44,15,2024-02-17 08:19:57,2024-02-17T08:19:57,2024-02-17T08:19:57-05:00,4,905.4,$905.40,5,5%,card,pending,web,desktop,1
1362,228,70,6,2025-04-04 13:28:28,04/04/2025 13:28,2025-04-04T13:28:28-05:00,5,344.87,$344.87,5,5%,card,completed,ios,mobile,0
1363,102,53,8,2025-05-01 05:21:28,01-May-2025 05:21:28,2025-05-01T05:21:28-05:00,5,519.85,$519.85,0,0%,card,completed,ios,mobile,0
1364,111,49,1,2025-03-07 17:48:26,07-Mar-2025 17:48:26,2025-03-07T17:48:26-05:00,1,146.5,$146.50,15,15%,card,refunded,ios,mobile,0
1365,65,21,4,2024-02-06 09:58:58,2024/02/06 09:58,2024-02-06T09:58:58-05:00,3,45.12,$45.12,20,20%,card,completed,web,desktop,0
1366,271,38,20,2025-05-14 16:16:50,14-May-2025 16:16:50,2025-05-14T16:16:50-05:00,2,1271.83,"$1,271.83",5,5%,card,pending,ios,mobile,1
1367,14,33,20,2025-02-11 08:42:00,2025/02/11 08:42,2025-02-11T08:42:00-05:00,1,743.61,$743.61,10,10%,transfer,completed,web,desktop,1
1368,208,67,20,2025-06-24 20:07:46,24-Jun-2025 20:07:46,2025-06-24T20:07:46-05:00,4,209.0,$209.00,0,0%,cash,refunded,android,mobile,0
1369,234,48,8,2024-11-13 02:30:09,13/11/2024 02:30,2024-11-13T02:30:09-05:00,1,30.65,$30.65,10,10%,cash,completed,android,mobile,0
1370,121,19,7,2024-08-20 22:19:36,20-Aug-2024 22:19:36,2024-08-20T22:19:36-05:00,4,2454.39,"$2,454.39",5,5%,transfer,refunded,ios,mobile,1
1371,210,11,12,2024-05-22 19:45:09,2024-05-22T19:45:09,2024-05-22T19:45:09-05:00,2,363.6,$363.60,0,0%,card,completed,web,desktop,0
1372,231,9,7,2025-01-02 19:01:50,02/01/2025 19:01,2025-01-02T19:01:50-05:00,1,40.12,$40.12,0,0%,cash,completed,ios,mobile,0
1373,265,64,8,2024-06-24 00:43:36,2024/06/24 00:43,2024-06-24T00:43:36-05:00,5,1317.18,"$1,317.18",0,0%,transfer,completed,ios,mobile,1
1374,26,61,8,2025-07-03 14:11:15,03/07/2025 14:11,2025-07-03T14:11:15-05:00,3,97.68,$97.68,0,0%,card,completed,web,desktop,0
1375,123,36,9,2024-12-25 15:24:52,2024-12-25 15:24:52,2024-12-25T15:24:52-05:00,2,252.51,$252.51,0,0%,wallet,completed,ios,mobile,0
1376,134,43,8,2025-03-12 19:38:02,12-Mar-2025 19:38:02,2025-03-12T19:38:02-05:00,5,162.85,$162.85,5,5%,transfer,pending,web,desktop,0
1377,287,47,2,2024-11-19 12:16:09,2024-11-19T12:16:09,2024-11-19T12:16:09-05:00,2,67.84,$67.84,15,15%,wallet,completed,web,desktop,0
1378,254,15,14,2025-02-15 15:45:48,15/02/2025 15:45,2025-02-15T15:45:48-05:00,5,986.22,$986.22,0,0%,wallet,completed,web,desktop,1
1379,220,20,13,2024-10-28 16:39:21,28/10/2024 16:39,2024-10-28T16:39:21-05:00,3,132.16,$132.16,20,20%,wallet,completed,web,desktop,0
1380,24,29,3,2024-07-17 01:27:48,17/07/2024 01:27,2024-07-17T01:27:48-05:00,5,106.99,$106.99,0,0%,card,completed,ios,mobile,0
1381,170,1,6,2024-09-13 12:32:54,2024-09-13 12:32:54,2024-09-13T12:32:54-05:00,3,2399.85,"$2,399.85",20,20%,card,completed,web,desktop,1
1382,238,24,1,2024-12-15 08:38:02,2024/12/15 08:38,2024-12-15T08:38:02-05:00,2,125.43,$125.43,0,0%,card,refunded,web,desktop,0
1383,66,73,15,2024-03-12 19:39:13,2024-03-12T19:39:13,2024-03-12T19:39:13-05:00,1,173.5,$173.50,0,0%,transfer,completed,android,mobile,0
1384,21,64,8,2025-07-16 19:14:16,16/07/2025 19:14,2025-07-16T19:14:16-05:00,2,478.21,$478.21,10,10%,wallet,pending,web,desktop,0
1385,107,72,7,2024-02-10 00:42:44,2024/02/10 00:42,2024-02-10T00:42:44-05:00,5,626.08,$626.08,0,0%,card,completed,ios,mobile,0
1386,250,48,17,2024-10-19 22:55:14,2024-10-19T22:55:14,2024-10-19T22:55:14-05:00,3,82.5,$82.50,0,0%,card,completed,web,desktop,0
1387,234,6,6,2025-04-13 07:16:53,2025-04-13 07:16:53,2025-04-13T07:16:53-05:00,4,446.48,$446.48,10,10%,card,completed,web,desktop,0
1388,241,64,13,2024-02-26 12:47:53,26/02/2024 12:47,2024-02-26T12:47:53-05:00,2,526.5,$526.50,0,0%,cash,completed,ios,mobile,0
1389,141,24,5,2025-04-01 09:21:13,2025-04-01T09:21:13,2025-04-01T09:21:13-05:00,3,184.29,$184.29,0,0%,card,completed,web,desktop,0
1390,241,40,13,2024-06-17 13:28:52,17-Jun-2024 13:28:52,2024-06-17T13:28:52-05:00,5,137.88,$137.88,0,0%,card,completed,android,mobile,0
1391,235,75,9,2024-06-11 05:58:29,2024/06/11 05:58,2024-06-11T05:58:29-05:00,4,1715.92,"$1,715.92",0,0%,card,refunded,web,desktop,1
1392,195,37,17,2024-08-23 11:50:03,2024-08-23 11:50:03,2024-08-23T11:50:03-05:00,5,802.41,$802.41,5,5%,transfer,completed,android,mobile,1
1393,52,30,11,2024-06-13 12:22:58,13/06/2024 12:22,2024-06-13T12:22:58-05:00,5,1004.27,"$1,004.27",0,0%,transfer,completed,web,desktop,1
1394,242,34,20,2025-07-29 22:05:58,2025-07-29 22:05:58,2025-07-29T22:05:58-05:00,1,195.74,$195.74,15,15%,card,completed,android,mobile,0
1395,138,10,9,2025-01-06 23:43:55,06/01/2025 23:43,2025-01-06T23:43:55-05:00,4,772.16,$772.16,0,0%,cash,completed,web,desktop,1
1396,84,6,2,2025-06-24 07:24:49,2025-06-24T07:24:49,2025-06-24T07:24:49-05:00,2,231.25,$231.25,0,0%,cash,pending,web,desktop,0
1397,228,50,12,2025-06-30 15:11:50,30/06/2025 15:11,2025-06-30T15:11:50-05:00,1,189.29,$189.29,0,0%,card,completed,ios,mobile,0
1398,123,54,16,2024-11-04 01:45:26,04/11/2024 01:45,2024-11-04T01:45:26-05:00,1,209.64,$209.64,5,5%,card,refunded,web,desktop,0
1399,82,38,12,2025-03-04 19:30:14,2025/03/04 19:30,2025-03-04T19:30:14-05:00,4,2566.67,"$2,566.67",20,20%,card,completed,web,desktop,1
1400,200,57,4,2024-08-07 20:36:21,07-Aug-2024 20:36:21,2024-08-07T20:36:21-05:00,3,467.6,$467.60,0,0%,card,refunded,web,desktop,0
1401,216,32,9,2024-12-28 03:32:18,2024-12-28T03:32:18,2024-12-28T03:32:18-05:00,2,1238.44,"$1,238.44",20,20%,cash,completed,android,mobile,1
1402,121,5,20,2025-05-18 21:02:32,2025/05/18 21:02,2025-05-18T21:02:32-05:00,5,1022.84,"$1,022.84",20,20%,card,completed,web,desktop,1
1403,242,51,8,2024-08-27 13:24:29,2024/08/27 13:24,2024-08-27T13:24:29-05:00,3,79.77,$79.77,0,0%,card,completed,android,mobile,0
1404,120,42,10,2024-10-06 08:15:41,2024-10-06T08:15:41,2024-10-06T08:15:41-05:00,1,219.39,$219.39,10,10%,transfer,completed,web,desktop,0
1405,4,66,11,2025-01-21 05:55:14,21-Jan-2025 05:55:14,2025-01-21T05:55:14-05:00,4,152.48,$152.48,10,10%,cash,completed,web,desktop,0
1406,120,2,9,2024-03-17 14:11:26,17-Mar-2024 14:11:26,2024-03-17T14:11:26-05:00,1,3.16,$3.16,5,5%,cash,completed,ios,mobile,0
1407,228,42,3,2024-09-05 17:34:51,05/09/2024 17:34,2024-09-05T17:34:51-05:00,3,606.67,$606.67,10,10%,transfer,completed,ios,mobile,0
1408,147,17,1,2024-10-14 22:26:26,2024/10/14 22:26,2024-10-14T22:26:26-05:00,5,734.44,$734.44,20,20%,transfer,pending,web,desktop,1
1409,98,75,9,2024-11-17 12:13:03,2024-11-17 12:13:03,2024-11-17T12:13:03-05:00,1,428.04,$428.04,25,25%,transfer,completed,web,desktop,0
1410,49,30,2,2025-03-12 22:13:15,12/03/2025 22:13,2025-03-12T22:13:15-05:00,5,1190.11,"$1,190.11",20,20%,card,completed,ios,mobile,1
1411,261,7,18,2025-07-29 17:56:45,29/07/2025 17:56,2025-07-29T17:56:45-05:00,3,74.41,$74.41,0,0%,card,completed,web,desktop,0
1412,68,24,16,2024-01-13 14:21:39,2024/01/13 14:21,2024-01-13T14:21:39-05:00,2,132.68,$132.68,5,5%,transfer,completed,web,desktop,0
1413,274,49,8,2025-03-05 18:28:30,2025-03-05T18:28:30,2025-03-05T18:28:30-05:00,2,273.61,$273.61,20,20%,wallet,completed,android,mobile,0
1414,64,34,18,2025-03-25 20:00:23,25-Mar-2025 20:00:23,2025-03-25T20:00:23-05:00,2,347.09,$347.09,5,5%,card,pending,android,mobile,0
1415,245,66,2,2024-08-17 06:46:59,17/08/2024 06:46,2024-08-17T06:46:59-05:00,1,44.67,$44.67,10,10%,cash,completed,web,desktop,0
1416,12,15,4,2024-06-01 09:16:47,2024/06/01 09:16,2024-06-01T09:16:47-05:00,4,870.66,$870.66,0,0%,card,completed,android,mobile,1
1417,300,51,1,2024-06-27 15:51:28,27-Jun-2024 15:51:28,2024-06-27T15:51:28-05:00,4,97.35,$97.35,0,0%,card,completed,android,mobile,0
1418,258,69,9,2025-03-18 13:38:46,18/03/2025 13:38,2025-03-18T13:38:46-05:00,3,47.21,$47.21,0,0%,cash,completed,ios,mobile,0
1419,266,13,12,2025-01-22 19:39:15,2025-01-22T19:39:15,2025-01-22T19:39:15-05:00,2,359.16,$359.16,10,10%,cash,completed,android,mobile,0
1420,136,21,14,2025-05-23 10:46:36,2025/05/23 10:46,2025-05-23T10:46:36-05:00,1,15.34,$15.34,5,5%,card,completed,web,desktop,0
1421,210,42,5,2024-07-18 20:55:06,18-Jul-2024 20:55:06,2024-07-18T20:55:06-05:00,3,623.49,$623.49,0,0%,transfer,completed,android,mobile,0
1422,143,26,12,2025-07-16 00:05:51,16-Jul-2025 00:05:51,2025-07-16T00:05:51-05:00,4,1108.87,"$1,108.87",5,5%,cash,completed,ios,mobile,1
1423,139,32,8,2024-12-23 22:28:30,23/12/2024 22:28,2024-12-23T22:28:30-05:00,4,2218.49,"$2,218.49",5,5%,card,completed,ios,mobile,1
1424,149,24,17,2025-07-23 03:51:52,2025/07/23 03:51,2025-07-23T03:51:52-05:00,2,125.63,$125.63,15,15%,card,completed,web,desktop,0
1425,205,31,7,2024-05-11 11:20:29,11/05/2024 11:20,2024-05-11T11:20:29-05:00,2,412.71,$412.71,0,0%,card,completed,web,desktop,0
1426,67,72,16,2025-07-13 11:37:02,2025-07-13T11:37:02,2025-07-13T11:37:02-05:00,3,401.96,$401.96,0,0%,transfer,refunded,ios,mobile,0
1427,246,64,19,2025-01-14 06:52:33,14/01/2025 06:52,2025-01-14T06:52:33-05:00,1,260.72,$260.72,0,0%,card,completed,ios,mobile,0
1428,89,49,12,2025-02-25 02:09:48,2025-02-25 02:09:48,2025-02-25T02:09:48-05:00,2,286.98,$286.98,20,20%,cash,completed,ios,mobile,0
1429,160,66,14,2025-02-10 23:01:54,2025-02-10 23:01:54,2025-02-10T23:01:54-05:00,5,212.2,$212.20,20,20%,cash,completed,web,desktop,0
1430,36,19,13,2024-02-27 17:37:09,2024-02-27 17:37:09,2024-02-27T17:37:09-05:00,4,2343.87,"$2,343.87",0,0%,card,completed,android,mobile,1
1431,26,28,4,2024-01-05 23:00:11,05-Jan-2024 23:00:11,2024-01-05T23:00:11-05:00,3,454.49,$454.49,20,20%,cash,completed,web,desktop,0
1432,228,19,19,2024-04-16 19:01:40,16/04/2024 19:01,2024-04-16T19:01:40-05:00,4,2460.65,"$2,460.65",5,5%,card,refunded,android,mobile,1
1433,81,18,11,2024-02-22 19:00:51,22/02/2024 19:00,2024-02-22T19:00:51-05:00,5,2304.24,"$2,304.24",0,0%,card,pending,web,desktop,1
1434,257,57,11,2024-01-08 02:24:33,08/01/2024 02:24,2024-01-08T02:24:33-05:00,4,611.17,$611.17,5,5%,transfer,completed,web,desktop,0
1435,145,22,9,2025-01-27 19:32:41,27-Jan-2025 19:32:41,2025-01-27T19:32:41-05:00,3,256.82,$256.82,0,0%,transfer,completed,ios,mobile,0
1436,117,26,12,2024-10-16 20:57:54,2024-10-16 20:57:54,2024-10-16T20:57:54-05:00,3,929.68,$929.68,25,25%,card,completed,android,mobile,1
1437,236,58,16,2025-04-24 21:17:00,2025-04-24T21:17:00,2025-04-24T21:17:00-05:00,3,679.27,$679.27,0,0%,cash,completed,ios,mobile,1
1438,296,67,2,2025-01-10 07:34:41,10-Jan-2025 07:34:41,2025-01-10T07:34:41-05:00,4,210.37,$210.37,10,10%,transfer,completed,android,mobile,0
1439,78,2,1,2024-01-13 05:15:41,2024-01-13 05:15:41,2024-01-13T05:15:41-05:00,4,12.76,$12.76,0,0%,card,completed,web,desktop,0
1440,286,65,9,2025-02-17 09:09:35,2025-02-17T09:09:35,2025-02-17T09:09:35-05:00,4,461.07,$461.07,5,5%,card,completed,android,mobile,0
1441,294,1,8,2024-11-15 11:54:20,2024-11-15 11:54:20,2024-11-15T11:54:20-05:00,1,816.05,$816.05,0,0%,cash,pending,ios,mobile,1
1442,291,41,16,2024-01-13 23:47:52,2024-01-13T23:47:52,2024-01-13T23:47:52-05:00,5,1226.4,"$1,226.40",25,25%,wallet,completed,android,mobile,1
1443,177,21,20,2025-07-14 22:38:53,2025/07/14 22:38,2025-07-14T22:38:53-05:00,1,14.56,$14.56,20,20%,cash,pending,android,mobile,0
1444,218,24,8,2025-02-20 02:52:55,2025/02/20 02:52,2025-02-20T02:52:55-05:00,4,274.65,$274.65,0,0%,card,completed,ios,mobile,0
1445,196,63,16,2024-01-14 07:33:40,2024-01-14T07:33:40,2024-01-14T07:33:40-05:00,2,444.91,$444.91,0,0%,cash,completed,web,desktop,0
1446,15,34,2,2025-06-26 01:02:09,26-Jun-2025 01:02:09,2025-06-26T01:02:09-05:00,4,779.57,$779.57,5,5%,cash,completed,web,desktop,1
1447,176,73,4,2024-05-19 05:46:34,2024-05-19 05:46:34,2024-05-19T05:46:34-05:00,5,932.0,$932.00,0,0%,card,pending,web,desktop,1
1448,182,68,14,2024-03-15 19:25:15,2024-03-15T19:25:15,2024-03-15T19:25:15-05:00,2,225.59,$225.59,20,20%,card,completed,android,mobile,0
1449,8,53,14,2024-04-25 15:39:01,25/04/2024 15:39,2024-04-25T15:39:01-05:00,1,101.55,$101.55,0,0%,wallet,completed,web,desktop,0
1450,9,26,2,2024-05-29 01:52:22,2024-05-29T01:52:22,2024-05-29T01:52:22-05:00,3,909.29,$909.29,0,0%,card,completed,web,desktop,1
1451,88,29,16,2025-02-12 21:51:03,2025/02/12 21:51,2025-02-12T21:51:03-05:00,2,48.78,$48.78,5,5%,card,refunded,ios,mobile,0
1452,187,31,6,2024-10-02 07:15:39,2024/10/02 07:15,2024-10-02T07:15:39-05:00,1,200.94,$200.94,0,0%,transfer,completed,android,mobile,0
1453,43,70,8,2024-11-04 06:41:08,2024-11-04 06:41:08,2024-11-04T06:41:08-05:00,2,145.06,$145.06,0,0%,wallet,completed,web,desktop,0
1454,238,47,20,2024-10-16 18:11:07,16-Oct-2024 18:11:07,2024-10-16T18:11:07-05:00,5,158.35,$158.35,0,0%,card,completed,android,mobile,0
1455,58,49,16,2024-12-22 12:20:17,2024-12-22T12:20:17,2024-12-22T12:20:17-05:00,5,637.14,$637.14,20,20%,wallet,refunded,android,mobile,0
1456,126,46,14,2024-07-07 21:43:25,07/07/2024 21:43,2024-07-07T21:43:25-05:00,1,104.12,$104.12,0,0%,wallet,completed,ios,mobile,0
1457,196,75,15,2024-08-20 23:55:57,2024-08-20 23:55:57,2024-08-20T23:55:57-05:00,2,831.4,$831.40,15,15%,card,completed,android,mobile,1
1458,263,42,6,2025-05-22 18:31:01,2025-05-22 18:31:01,2025-05-22T18:31:01-05:00,4,843.67,$843.67,20,20%,card,completed,ios,mobile,1
1459,230,1,11,2024-03-13 14:58:32,13-Mar-2024 14:58:32,2024-03-13T14:58:32-05:00,2,1401.86,"$1,401.86",25,25%,card,completed,web,desktop,1
1460,271,33,9,2024-10-21 13:59:37,21-Oct-2024 13:59:37,2024-10-21T13:59:37-05:00,2,1497.48,"$1,497.48",15,15%,card,completed,ios,mobile,1
1461,135,13,17,2025-03-05 07:06:05,05-Mar-2025 07:06:05,2025-03-05T07:06:05-05:00,4,823.48,$823.48,0,0%,card,completed,web,desktop,1
1462,200,32,20,2024-02-13 14:03:29,2024-02-13 14:03:29,2024-02-13T14:03:29-05:00,3,1634.47,"$1,634.47",20,20%,card,completed,web,desktop,1
1463,103,33,17,2025-06-29 21:58:59,29/06/2025 21:58,2025-06-29T21:58:59-05:00,1,626.68,$626.68,10,10%,cash,completed,web,desktop,0
1464,57,66,16,2024-03-05 05:22:51,05-Mar-2024 05:22:51,2024-03-05T05:22:51-05:00,4,154.41,$154.41,0,0%,cash,refunded,ios,mobile,0
1465,25,54,15,2024-12-03 00:39:43,2024/12/03 00:39,2024-12-03T00:39:43-05:00,4,930.91,$930.91,0,0%,card,completed,web,desktop,1
1466,42,72,16,2025-03-15 12:19:55,2025-03-15 12:19:55,2025-03-15T12:19:55-05:00,3,390.0,$390.00,5,5%,transfer,completed,android,mobile,0
1467,4,10,19,2025-02-14 05:36:02,2025-02-14 05:36:02,2025-02-14T05:36:02-05:00,5,1076.32,"$1,076.32",15,15%,card,completed,android,mobile,1
1468,149,64,15,2024-06-27 11:09:28,27/06/2024 11:09,2024-06-27T11:09:28-05:00,2,485.85,$485.85,0,0%,card,completed,web,desktop,0
1469,161,60,9,2025-06-21 17:10:41,2025-06-21T17:10:41,2025-06-21T17:10:41-05:00,1,74.62,$74.62,5,5%,card,completed,android,mobile,0
1470,88,3,12,2025-01-04 07:58:04,2025/01/04 07:58,2025-01-04T07:58:04-05:00,3,143.7,$143.70,0,0%,card,completed,android,mobile,0
1471,112,48,19,2024-02-06 03:58:40,2024-02-06 03:58:40,2024-02-06T03:58:40-05:00,1,32.8,$32.80,15,15%,card,completed,ios,mobile,0
1472,41,20,1,2025-06-15 14:40:35,2025/06/15 14:40,2025-06-15T14:40:35-05:00,3,143.73,$143.73,5,5%,transfer,completed,android,mobile,0
1473,10,13,5,2025-02-25 18:49:33,2025-02-25T18:49:33,2025-02-25T18:49:33-05:00,2,363.14,$363.14,10,10%,card,completed,web,desktop,0
1474,129,38,11,2025-05-26 04:02:43,2025-05-26 04:02:43,2025-05-26T04:02:43-05:00,5,3222.25,"$3,222.25",5,5%,card,completed,android,mobile,1
1475,243,44,6,2024-05-19 07:24:36,2024/05/19 07:24,2024-05-19T07:24:36-05:00,4,972.22,$972.22,15,15%,cash,completed,web,desktop,1
1476,265,74,20,2024-01-13 03:53:16,13/01/2024 03:53,2024-01-13T03:53:16-05:00,2,202.11,$202.11,10,10%,cash,pending,android,mobile,0
1477,3,11,16,2025-03-31 23:08:46,31/03/2025 23:08,2025-03-31T23:08:46-05:00,2,422.56,$422.56,0,0%,card,pending,ios,mobile,0
1478,221,67,2,2025-07-07 13:54:12,07-Jul-2025 13:54:12,2025-07-07T13:54:12-05:00,1,48.68,$48.68,20,20%,card,pending,web,desktop,0
1479,247,49,3,2024-02-29 18:13:07,2024/02/29 18:13,2024-02-29T18:13:07-05:00,1,141.65,$141.65,15,15%,cash,pending,web,desktop,0
1480,240,22,11,2024-05-06 04:17:31,2024-05-06T04:17:31,2024-05-06T04:17:31-05:00,2,165.86,$165.86,0,0%,cash,completed,web,desktop,0
1481,293,28,6,2024-07-05 18:43:35,2024-07-05T18:43:35,2024-07-05T18:43:35-05:00,2,283.87,$283.87,0,0%,cash,completed,android,mobile,0
1482,40,64,4,2024-10-29 06:24:17,2024-10-29T06:24:17,2024-10-29T06:24:17-05:00,1,260.99,$260.99,0,0%,card,completed,web,desktop,0
1483,197,18,14,2024-09-14 15:53:32,14-Sep-2024 15:53:32,2024-09-14T15:53:32-05:00,5,1977.61,"$1,977.61",5,5%,card,pending,android,mobile,1
1484,155,60,1,2025-07-28 13:50:58,28/07/2025 13:50,2025-07-28T13:50:58-05:00,5,376.22,$376.22,0,0%,wallet,completed,web,desktop,0
1485,89,42,11,2025-06-19 09:40:47,2025-06-19 09:40:47,2025-06-19T09:40:47-05:00,1,225.15,$225.15,25,25%,cash,completed,web,desktop,0
